947
947
962
951
958
951
958
955
955
970
955
958
962
955
951
955
986
958
958
958
958
951
955
939
955
955
962
958
955
951
974
958
931
962
962
955
958
955
935
958
955
966
958
947
947
966
935
962
958
955
958
955
962
958
955
958
958
951
955
958
958
958
955
955
951
951
951
958
955
958
947
947
958
958
951
970
955
951
955
951
966
955
939
939
955
958
966
962
966
962
951
951
955
955
951
958
951
955
962
962
939
962
955
955
966
966
955
955
951
958
958
947
966
974
958
951
958
947
955
951
962
958
958
955
955
955
927
931
955
955
955
955
962
958
962
958
923
951
955
958
955
958
966
951
958
955
958
955
955
943
958
962
958
958
958
966
978
978
974
962
955
951
955
958
935
943
962
955
962
951
955
943
951
947
955
955
958
958
951
931
939
966
958
958
958
951
935
962
943
958
955
955
951
955
958
955
951
962
962
958
955
947
931
951
958
951
958
951
958
904
943
958
951
962
962
955
966
