-152,18
-117,72
-47,10
-31,6
120,-1
-20,21
-20,2
22,6
58,2
-31,6
-1,-1
-66,-24
-105,29
116,-9
50,-32
-152,37
-59,10
124,-13
-261,29
-47,10
-312,2
11,2
-20,53
-148,18
-43,6
-101,92
-82,-5
-66,25
-140,-17
167,37
132,-40
85,-17
-246,-28
-289,99
15,45
108,33
-20,-52
54,72
132,-1
-117,37
198,-24
-129,21
42,33
7,10
-343,76
-101,-9
303,37
483,-63
-8,10
-23,21
206,-28
229,60
-31,-56
451,10
136,2
-179,-67
510,-75
186,107
15,60
-35,-102
217,2
-16,6
198,-17
69,41
-70,6
-27,25
19,49
3,14
15,21
-367,60
26,-106
11,33
-8,25
-8,6
