33.59032,0.1267742,0.5
33.804,0.1244,0.5
32.30827,0.1410193,0.5
32.52194,0.1386451,0.5
32.09458,0.1433935,0.5
31.66723,0.1481419,0.5
31.02619,0.1552645,0.5
30.81252,0.1576387,0.5
29.53045,0.1718839,0.5
28.24839,0.186129,0.5
27.60736,0.1932516,0.5
27.18,0.198,0.5
26.75265,0.2027484,0.5
25.25691,0.2193677,0.5
24.61588,0.2264903,0.5
24.18852,0.2312387,0.5
24.18852,0.2312387,0.5
23.33381,0.2407354,0.5
22.4791,0.2502323,0.5
22.26542,0.2526065,0.5
23.12013,0.2431096,0.5
22.05174,0.2549807,0.5
21.62438,0.2597291,0.5
21.41071,0.2621032,0.5
20.98335,0.2668516,0.5
20.12864,0.2763484,0.5
19.27394,0.2858452,0.5
18.41923,0.2953419,0.5
18.41923,0.2953419,0.5
17.35084,0.3072129,0.5
16.06878,0.321458,0.5
15.42775,0.3285806,0.5
13.71832,0.3475742,0.5
13.07729,0.3546968,0.5
10.51316,0.3831871,0.5
11.15419,0.3760645,0.5
9.658455,0.3926838,0.5
8.803745,0.4021806,0.5
9.231098,0.3974322,0.5
8.162713,0.4093032,0.5
7.521681,0.4164258,0.5
7.521681,0.4164258,0.5
5.59858,0.4377936,0.5
6.88065,0.4235483,0.5
4.957548,0.4449161,0.5
4.957548,0.4449161,0.5
48.46181,0.4615355,1
48.03445,0.4662839,1
47.39342,0.4734064,1
46.11136,0.4876516,1
46.53871,0.4829032,1
44.40194,0.5066451,1
43.97459,0.5113935,1
43.76091,0.5137677,1
42.47884,0.5280129,1
41.41045,0.5398839,1
39.91471,0.5565032,1
39.27368,0.5636258,1
40.12839,0.554129,1
36.49587,0.5944903,1
35.21381,0.6087354,1
34.3591,0.6182322,1
33.29071,0.6301032,1
32.64968,0.6372257,1
31.36762,0.6514709,1
29.65819,0.6704646,1
26.88038,0.7013291,1
26.23935,0.7084516,1
24.31626,0.7298194,1
21.32477,0.7630581,1
20.25639,0.774929,1
18.76065,0.7915483,1
18.97433,0.7891741,1
18.11962,0.7986709,1
16.62387,0.8152903,1
15.76917,0.824787,1
16.19652,0.8200386,1
15.12814,0.8319096,1
15.76917,0.824787,1
14.70079,0.8366579,1
14.70079,0.8366579,1
13.84606,0.8461549,1
12.77767,0.8580258,1
13.63238,0.8485291,1
12.35032,0.8627743,1
12.77767,0.8580258,1
13.20502,0.8532775,1
12.99135,0.8556517,1
11.92296,0.8675227,1
9.78619,0.8912646,1
10.42722,0.884142,1
10.6409,0.8817677,1
9.572515,0.8936387,1
9.358839,0.8960129,1
9.145158,0.8983871,1
8.504126,0.9055097,1
7.863094,0.9126323,1
7.008387,0.922129,1
6.153679,0.9316258,1
5.726323,0.9363742,1
5.512648,0.9387484,1
5.939999,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
0,0.934,1
