0.1786,0.9682
-4.5872,1.8142
1.0528,2.585
-1.5416,2.585
2.1526,2.0022
-0.517,2.068
-2.679,1.7766
1.9364,1.5604
1.3066,3.1678
1.0528,0.3102
-2.679,1.7766
1.9364,-1.034
2.1526,0.6768
2.1902,2.8012
4.9068,0.2726
-1.316,0.7144
2.444,1.739
3.1772,-1.2596
-3.0456,0.3478
-0.7708,2.397
2.303,-0.376
3.6942,-0.2256
0.1034,0.1692
3.619,2.068
0.2444,-0.047
1.2032,-0.1974
2.9986,0.094
-2.4158,2.3312
5.7434,1.0434
-0.3666,0.4982
2.8482,-1.7672
-1.4664,1.5228
-1.9834,2.3688
1.457,1.5228
2.1902,-0.4136
0.7238,-0.564
-1.4288,1.8518
2.5192,1.3724
4.7188,-0.3384
3.1396,0.2726
-2.679,1.6356
2.4064,2.2184
0.9776,1.3724
-0.9212,-1.222
0.3572,3.2054
-1.2502,-1.1468
-1.5792,3.431
3.1396,-0.564
-1.2878,3.0268
2.2654,2.585
-2.7166,1.269
4.5026,0.1974
2.444,1.3348
3.1396,2.2184
1.786,0.0564
-2.4534,0.0188
-2.9704,0.2726
-3.854,2.4722
-2.8576,2.2184
-2.0868,2.2184
0.5452,2.1432
-0.517,2.1056
-0.9494,1.6638
-1.316,1.0058
1.0528,0.7144
0.8366,0.3478
0.3196,0.4606
0.47,0.8272
0.282,-0.0846
0.3948,1.6638
-0.0376,1.3724
-0.0752,1.269
0.5452,0.6016
0.3196,0.423
-0.0752,1.1562
0.1786,1.6356
0.2068,0.7896
0.47,0.3478
0.3948,0.9024
0.141,0.9024
-0.4042,0.235
0.8742,1.3348
0.0658,1.2972
0.47,0.4606
0.6862,0.423
-0.1504,1.269
0.282,0.8648
0.0658,1.0434
-0.2538,0.3102
0.94,1.3348
-0.2538,1.4476
1.0528,0.8272
1.1656,0.9024
0.6486,0.4606
0.9118,1.8142
0.5452,1.7766
-0.0752,1.739
0.5734,0.752
0.47,0.8648
-0.2162,0.3854
0.3572,0.1316
-0.4418,1.3724
-0.188,1.5228
0.47,1.1562
0.5452,0.9306
0.2068,0.235
-0.188,1.1938
0.0282,0.5358
1.0528,1.6356
0.141,0.423
0.1034,1.3724
0.7238,0.5358
0.3572,1.5604
-0.0094,1.4852
0.0658,1.739
-0.0094,1.41
0.94,0.8272
0.0658,1.3724
0.3572,1.0434
0.1034,1.3724
0.0658,1.598
0.282,0.9024
0.1034,0.752
0.2444,1.081
0.3196,1.0058
0.2444,1.0434
0.1786,1.0058
0.2068,0.9306
0.2444,0.9682
0.2068,0.9306
0.1786,1.1938
0.1786,1.0434
0.5452,0.9682
-0.188,1.1938
1.0152,1.41
-0.8836,1.269
0.5076,1.2972
0.6862,0.3102
1.0904,2.2184
1.1656,-0.8178
-1.3912,0.3478
1.0904,1.8518
0.9118,2.1056
-0.2162,-1.6262
-0.5828,1.927
-0.5546,1.4852
0.0282,1.6356
1.7484,0.9306
2.303,2.1808
-6.6364,-0.9964
-6.815,0.1974
-7.2944,2.6602
7.285,0.8648
-3.8164,0.1692
12.1636,3.3182
13.4044,1.5604
-4.653,1.081
0.1786,-0.2632
2.773,-2.5004
3.807,-1.5134
-4.9162,3.431
5.7058,1.598
1.4194,-2.3594
5.1606,-1.0716
-11.186,-0.047
10.293,3.431
0.8742,-2.3218
6.4108,0.1974
-3.4874,-0.705
-4.5872,1.3348
6.9936,3.243
6.2228,-0.6674
-1.7202,-1.4382
-10.5186,-1.2596
-2.1244,1.1938
-3.4874,2.256
11.1014,2.397
-1.7578,-3.4216
-8.178,-0.7802
1.5322,0.423
-1.6826,2.6602
13.113,4.6342
1.3442,0.3102
0.1034,0.9306
0.2068,0.9682
0.2068,0.8648
0.3196,0.9306
0.1786,0.9682
0.282,0.9024
0.282,0.9024
0.282,0.9024
0.1786,0.9024
0.2068,1.0058
0.2068,0.9682
0.282,0.7896
0.141,1.0434
0.2068,0.8648
0.1786,1.1186
0.2444,0.8648
0.3572,0.9306
0.282,0.9306
0.3196,0.8648
0.282,1.0058
0.3196,1.081
0.1786,0.9306
0.2068,0.8272
0.2068,0.9306
0.2444,0.8272
0.141,0.9024
0.3948,0.9682
0.282,1.0058
0.2444,0.9024
0.282,0.9306
0.1786,1.0058
0.141,1.0058
0.282,1.0058
0.2444,0.9682
0.1034,0.9306
0.141,0.8648
0.2068,0.8272
0.3196,1.0058
0.2068,1.0058
0.3196,0.8272
0.2068,1.0058
0.2068,0.9682
0.282,0.6392
0.0282,0.7896
0.141,0.7896
0.2444,0.6016
0.2068,0.7896
0.1786,0.6016
0.7614,0.564
