-0.0094,2.1808
-0.0752,1.9646
0.1034,2.1432
-0.1504,2.068
-0.0752,2.1056
0.0282,2.068
-0.1128,2.068
-0.0094,2.1432
-0.0094,2.1432
-0.0376,2.1808
-0.0094,2.2184
-0.0094,2.1056
-0.1128,2.1808
-0.0094,2.068
-0.0376,2.2184
-0.0752,2.1432
-0.0752,2.1056
0.0658,2.068
-0.1128,2.068
-0.0376,2.1056
-0.1128,2.1432
0.0282,2.1432
0.0282,2.256
-0.0094,2.0304
-0.0752,2.1808
-0.0094,2.1432
-0.0376,2.068
0.0282,2.1808
-0.0094,2.1432
-0.0752,2.1056
0.1034,2.1056
0.0658,2.1432
-0.0376,2.1432
-0.0094,2.1808
0.0658,2.1808
-0.0094,2.1808
-0.0752,2.1432
-0.0376,2.1432
0.0658,2.1432
-0.0376,2.2184
-0.0376,2.1808
-0.0094,2.1808
-0.0752,2.1056
-0.0376,2.1432
-0.0094,2.1056
-0.0094,2.1432
-0.0094,2.068
-0.0376,2.068
-0.2162,2.3688
-0.4794,1.5604
-0.8836,2.4346
-0.4418,2.397
-0.4418,2.3688
-0.1504,2.2184
-0.188,2.256
-0.0376,2.1432
-0.1128,2.2184
-0.188,2.256
-0.2162,2.256
-0.2162,2.2184
-0.188,2.1808
-0.188,2.1056
-0.0752,2.2184
-0.1128,2.256
-0.1128,2.1808
-0.188,2.1808
-0.1504,2.256
-0.1128,2.1432
-0.1128,2.256
-0.188,2.1808
-0.1128,2.256
-0.1504,2.1056
-0.1504,2.256
-0.0752,2.1432
-0.1504,2.1808
-0.1128,2.256
-0.2538,2.2184
-0.0752,2.1808
-0.0376,2.2184
-0.1504,2.2184
-0.1504,2.2936
-0.1504,2.1056
-0.1504,2.1432
-0.1128,2.1808
-0.0752,2.1056
-0.0752,2.2184
-0.1128,2.1432
-0.1128,2.1432
-0.1128,2.2936
-0.0752,2.1808
-0.1128,2.1808
-0.1128,2.1808
-0.1504,2.256
-0.0752,2.1808
-0.1504,2.2184
-0.1504,2.1808
-0.1128,2.2184
-0.1128,2.2184
-0.1128,2.1808
-0.1504,2.256
-0.1504,2.1432
-0.1504,2.2184
-0.188,2.256
-0.0752,2.1432
-0.1128,2.1808
-0.1128,2.2936
-0.1504,2.2184
-0.1504,2.1432
-0.0752,2.1808
-0.1504,2.256
-0.1128,2.1808
-0.1128,2.1808
-0.188,2.1432
-0.1504,2.1808
-0.188,2.2184
-0.1504,2.1808
-0.188,2.2184
-0.2538,2.1432
-0.1504,2.1808
-0.1128,2.1432
-0.2538,2.2184
-0.1128,2.2184
-0.2162,2.2184
-0.2538,2.1808
-0.1128,2.1808
-0.2914,2.1056
-0.2538,2.1808
-0.1504,2.1808
-0.1504,2.1056
-0.1504,2.1432
-0.1128,2.2936
-0.1504,2.2184
-0.1504,2.1432
-0.188,2.1808
-0.2162,2.2184
-0.0752,2.1808
-0.1128,2.256
-0.1504,2.256
-0.1504,2.1808
-0.2162,2.1432
0.0658,2.2936
-0.188,2.1808
-0.188,2.4722
-0.2162,2.256
-0.1504,2.2936
-0.0376,2.2936
-0.0752,2.3312
-0.0094,2.1808
-0.1128,2.256
-0.0376,2.2184
0.0658,2.1808
0.1034,2.1808
0.1034,2.1808
0.2068,2.1432
0.0282,2.1056
0.1034,2.2936
0.2444,2.2184
0.0658,2.3312
0.0658,2.2184
0.0282,2.3688
0.141,2.068
0.0282,2.1808
0.3196,2.3312
0.1786,2.3312
-0.3666,1.7766
0.2444,2.1808
0.141,2.256
0.1034,2.256
0.0658,2.256
0.141,2.256
0.1034,2.2184
0.141,2.3312
0.1034,2.2184
0.1786,2.3312
0.0658,2.1808
0.1034,2.2936
0.141,2.2936
0.1034,2.3312
0.141,2.2936
0.0658,2.3312
0.2068,2.2184
0.0658,2.2184
0.1034,2.256
0.1034,2.2936
0.141,2.1808
0.1034,2.2936
0.2444,2.3312
0.1786,2.1808
-0.0094,2.1056
0.1786,2.2184
0.2068,2.2936
0.1034,2.3688
0.3572,2.256
0.7614,1.7766
-0.3666,2.0304
0.0658,2.1056
-0.0376,2.1432
-0.0752,2.2184
-0.0376,2.068
0.0282,2.068
-0.1504,2.1432
-0.1128,2.068
-0.2538,2.1808
0.0282,2.0022
-0.0752,2.1432
-0.0376,2.1056
-0.0094,1.9646
-0.0376,2.068
-0.0752,2.1432
0.1034,2.1432
-0.1128,2.3688
0.1034,2.1808
0.1786,2.5098
-0.0752,1.6638
-0.0752,2.2936
-0.2914,0.564
0.3196,2.4722
-0.3666,1.8142
-0.188,2.256
0.2068,2.2936
-0.0752,2.585
-0.846,2.4346
