1051
1051
1051
1051
1059
1051
1047
1059
1059
1059
1051
1059
1051
1063
1051
1051
1051
1051
1047
1051
1051
1051
1063
1051
1055
1067
1059
1063
1051
1051
1055
1059
1051
1055
1055
1047
1043
1051
1051
1055
1059
1055
1043
1051
1051
1051
1055
1055
1063
1051
1051
1047
1055
1059
1047
1055
1051
1043
1055
1055
1055
1059
1051
1055
1051
1059
1051
1055
1051
1051
1055
1055
1055
1055
1051
1055
1059
1055
1059
1051
1063
1055
1055
1063
1059
1047
1047
1055
1063
1051
1055
1055
1059
1047
1059
1055
1047
1063
1047
1051
1047
1067
1055
1055
1055
1059
1043
1051
1051
1055
1047
1059
1051
1055
1039
1059
1055
1047
1063
1055
1063
1063
1067
1055
1051
1055
1051
1059
1055
1051
1059
1051
1055
1059
1047
1043
1063
1059
1063
1051
1051
1055
1059
1051
1059
1055
1051
1063
1047
1055
1051
1055
1059
1055
1047
1059
1055
1063
1059
1055
1055
1055
1067
1055
1055
1047
1051
1059
1051
1047
1055
1059
1055
1059
1059
1051
1063
1059
1063
1055
1055
1059
1047
1059
1047
1051
1055
1043
1055
1059
1051
1063
1055
1059
1055
1063
1063
1035
